loan_id,age,annual_income,employment_type,years_employed,loan_amount,loan_term_months,interest_rate,loan_purpose,credit_score,num_credit_lines,debt_to_income_ratio,has_collateral,num_late_payments,region,default
LN000882,47.0,45503.06,unemployed,10.9,4600.0,24,16.47,Bussiness,737.0,5,0.5022,0,2.0,East,1
LN000883,65.0,21930.34,full_time,10.0,28800.0,48,14.24,education,685.0,4,0.1387,1,0.0,North,0
LN000884,46.0,40470.79,part_time,2.1,2000.0,60,12.7,personal,563.0,2,0.6035,0,3.0,South,1
LN000885,38.0,119000.6,part_time,0.5,12800.0,60,13.7,home,597.0,1,0.4651,1,1.0,South,0
LN000886,34.0,90034.01,self_employed,1.0,4400.0,60,15.59,personal,662.0,10,0.2399,0,2.0,North,0
LN000887,41.0,58479.42,full_time,2.3,18900.0,48,15.39,home,595.0,6,0.4992,0,3.0,North,1
LN000888,46.0,38922.54,full_time,16.0,8600.0,60,10.24,car,532.0,3,0.2879,0,1.0,North,0
LN000889,25.0,48621.88,part_time,1.6,8300.0,36,6.35,personal,585.0,8,0.2999,0,2.0,East,1
LN000890,31.0,39026.55,full_time,13.1,5400.0,48,14.85,car,586.0,4,0.4974,1,0.0,North,0
LN000891,24.0,100290.98,full_time,1.0,2400.0,60,12.04,home,569.0,5,0.3108,0,2.0,North,0
LN000892,62.0,29632.29,unemployed,17.5,10600.0,48,11.16%,PERSONAL,,4,0.1876,0,1.0,West,0
LN000893,66.0,85323.19,full_time,1.7,7600.0,60,16.28,home,675.0,6,0.4307,0,2.0,North,0
LN000894,39.0,35684.74,full_time,5.0,9600.0,24,11.08,personal,659.0,2,0.2196,0,2.0,East,0
LN000895,57.0,108288.7,unemployed,0.4,10200.0,36,13.69,CAR,724.0,4,0.5607,1,0.0,West,0
LN000896,43.0,63326.9,full_time,1.8,6800.0,36,17.43,Eduaction,794.0,4,0.2579,0,0.0,South,0
LN000897,55.0,31268.53,self_employed,1.2,14700.0,36,13.87,home,681.0,4,0.2116,0,0.0,East,1
LN000898,29.0,,full_time,0.0,11200.0,60,9.12,Bussiness,731.0,3,0.3446,0,0.0,South,0
LN000899,61.0,75130.69,part time,0.9,25900.0,60,10.7,personal,610.0,6,0.3265,0,1.0,West,0
LN000900,65.0,36334.18,full_time,4.5,89600.0,48,12.25,Personal,577.0,1,0.01,1,2.0,North,0
LN000901,40.0,49676.23,Full Time,2.5,16000.0,24,14.58,personal,723.0,5,,0,0.0,West,0
LN000902,63.0,36034.55,self_employed,6.4,32400.0,24,14.03,home improvement,721.0,7,0.1079,0,0.0,East,0
LN000903,62.0,140852.75,unemployed,5.6,14800.0,36,9.53,Education,714.0,3,0.2072,0,0.0,East,1
LN000904,58.0,156161.05,FULL TIME,8.0,19400.0,36,14.1,home,660.0,7,0.2981,0,2.0,East,0
LN000905,27.0,117933.29,SELF_EMPLOYED,10.1,10300.0,24,25.58,home,588.0,5,0.375,1,0.0,North,0
LN000906,47.0,45495.81,full_time,8.6,12300.0,24,13.24,Home,612.0,5,0.3759,1,0.0,West,0
LN000907,55.0,38497.49,Full Time,3.0,7100.0,48,9.82,Bussiness,742.0,4,0.4362,0,2.0,West,1
LN000908,66.0,30714.86,Full Time,1.8,41500.0,48,17.03,Personal,603.0,7,0.3681,0,0.0,North,1
LN000909,27.0,123183.79,Full-Time,3.5,29000.0,24,9.18,Personal,665.0,3,,0,3.0,South,0
LN000910,58.0,85685.1,full_time,3.8,16400.0,36,17.55,business,588.0,2,0.4879,0,3.0,West,1
LN000911,54.0,88190.68,Self Employed,1.9,5900.0,48,11.32,education,635.0,5,0.3396,1,1.0,South,0
LN000912,43.0,42194.42,Unemployed,3.9,11600.0,36,14.42%,Home,564.0,2,0.298,1,0.0,North,1
LN000913,42.0,17073.14,Full Time,0.6,29000.0,60,9.65,personal,644.0,4,0.579,1,1.0,North,0
LN000914,27.0,19598.84,self_employed,1.3,94500.0,24,13.82,home,612.0,7,0.2447,0,0.0,West,1
LN000915,27.0,50745.61,full_time,6.9,14200.0,60,13.41,car,513.0,4,0.1768,1,1.0,West,1
LN000916,25.0,35824.79,unemployed,1.0,35600.0,36,16.11,Personal,702.0,4,0.1425,0,1.0,East,1
LN000917,51.0,33435.69,full_time,0.7,15300.0,48,10.61,car,699.0,2,0.4095,1,0.0,East,0
LN000918,32.0,60300.1,full_time,1.7,37100.0,24,17.19,PERSONAL,654.0,3,0.01,0,1.0,West,1
LN000919,51.0,,Full Time,2.3,2500.0,60,13.79,car,560.0,4,0.3025,0,0.0,North,0
LN000920,52.0,32185.26,full_time,2.0,6700.0,12,3.58,car,561.0,4,0.4185,1,1.0,North,1
LN000921,45.0,,part_time,2.3,17200.0,36,13.23%,Personal,836.0,3,0.3057,1,2.0,West,0
LN000922,30.0,32647.3,full_time,0.8,5000.0,60,3.0%,HOME,440.0,3,0.5546,0,1.0,East,1
LN000923,24.0,26202.8,fulltime,0.9,18800.0,36,6.63,car,563.0,5,0.3265,1,1.0,East,1
LN000924,52.0,69961.44,unemployed,1.3,13800.0,48,10.77,car,822.0,7,0.1973,0,2.0,East,0
LN000925,61.0,48900.1,self_employed,,3700.0,60,4.9,education,847.0,4,0.0922,0,1.0,South,0
LN000926,58.0,151492.82,FULL TIME,2.0,3200.0,12,8.84,education,786.0,4,0.3303,0,2.0,East,0
LN000927,57.0,76176.71,full_time,7.8,17400.0,36,11.55,home,693.0,1,0.2969,1,0.0,East,0
LN000928,45.0,145555.64,full_time,3.7,5300.0,48,11.59,car,599.0,3,0.067,1,1.0,East,0
LN000929,52.0,21113.64,unemployed,4.3,9300.0,48,8.21,home,515.0,4,0.1639,0,3.0,West,1
LN000930,27.0,6962.44,Full-Time,4.1,22100.0,24,12.49,home improvement,682.0,2,0.1115,0,0.0,West,0
LN000931,23.0,56715.07,unemployed,2.5,12500.0,36,17.41,home,589.0,4,0.2375,0,0.0,South,0
LN000932,41.0,52782.35,self_employed,19.7,9500.0,24,11.6,home,766.0,3,0.2068,0,0.0,East,0
LN000933,49.0,45539.2,full_time,0.2,4000.0,48,9.84,Home,502.0,4,0.3864,1,0.0,West,0
LN000934,32.0,51920.97,self_employed,1.2,44300.0,24,13.51,personal,666.0,5,0.2232,1,0.0,West,0
LN000935,25.0,24973.84,full_time,1.7,25400.0,24,7.84%,HOME,724.0,2,0.4723,0,1.0,South,0
LN000936,36.0,68727.67,SELF_EMPLOYED,10.7,8000.0,48,16.28,personal,731.0,2,0.3449,1,1.0,South,0
LN000937,27.0,76245.67,full_time,12.6,6500.0,48,16.77,personal,717.0,6,0.2266,0,1.0,East,0
LN000938,51.0,23864.58,full_time,9.4,8500.0,36,19.72,education,677.0,2,0.1559,0,1.0,North,0
LN000939,59.0,39648.89,full_time,2.7,6100.0,36,14.0,car,660.0,2,0.2546,0,0.0,West,0
LN000940,23.0,41145.99,full_time,12.3,10500.0,48,7.79,business,723.0,8,0.4149,1,1.0,West,0
LN000941,36.0,32778.02,self_employed,0.5,32600.0,48,16.05,personal,677.0,1,0.2083,1,0.0,West,0
LN000942,32.0,24424.27,selfemployed,5.3,30000.0,48,5.66,personal,680.0,3,0.4256,0,1.0,North,0
LN000943,29.0,49389.99,full_time,13.8,29900.0,36,16.84,business,653.0,3,,1,1.0,West,0
LN000944,47.0,57324.5,full_time,7.0,4700.0,36,12.58,car,619.0,4,0.6491,0,1.0,North,1
LN000945,66.0,33992.35,part_time,1.6,5800.0,24,10.02,personal,542.0,6,0.5669,0,1.0,East,1
LN000946,65.0,25476.88,full_time,,28900.0,60,10.37,home,556.0,1,0.2303,1,0.0,West,1
LN000947,26.0,62713.65,self_employed,1.7,19200.0,48,11.29,personal,619.0,6,0.1258,1,1.0,East,0
LN000948,27.0,,full_time,0.6,9400.0,36,16.55,personal,640.0,2,0.3639,1,0.0,South,0
LN000949,47.0,40720.08,full_time,6.3,23600.0,36,4.61,Auto,573.0,4,0.3714,0,2.0,North,1
LN000950,25.0,37735.4,full_time,,20000.0,12,13.64,EDUCATION,567.0,5,0.4095,0,1.0,West,0
LN000951,40.0,103510.18,full_time,0.6,3900.0,36,15.21,car,621.0,7,0.3418,0,0.0,West,0
LN000952,41.0,31797.46,part_time,4.0,2200.0,48,7.66,business,722.0,1,0.2876,0,2.0,West,0
LN000953,54.0,138042.37,self_employed,4.8,13200.0,60,18.98,personal,,6,0.5105,1,0.0,South,0
LN000954,41.0,76986.18,Full Time,0.3,2400.0,36,16.84,education,575.0,5,0.4667,0,1.0,East,1
LN000955,33.0,146171.99,Self-Employed,0.0,32100.0,48,9.23,home,663.0,2,0.3212,0,0.0,South,0
LN000956,22.0,73041.52,FULL TIME,10.7,20100.0,48,12.91,Auto,753.0,2,0.5498,1,1.0,South,0
LN000957,47.0,42932.03,full_time,0.6,10000.0,36,8.16,car,823.0,3,0.2825,0,0.0,South,0
LN000958,35.0,28270.67,self_employed,4.4,5000.0,12,10.46,personal,623.0,4,0.555,0,0.0,South,0
LN000959,59.0,39606.68,fulltime,15.3,6300.0,60,5.77,Bussiness,621.0,4,0.2298,1,1.0,North,0
LN000960,58.0,119655.09,Full-Time,3.6,1200.0,36,12.22,home improvement,639.0,6,0.2106,1,0.0,North,0
LN000961,32.0,47630.89,full_time,0.8,40800.0,60,6.96,Eduaction,668.0,5,0.3938,1,1.0,West,0
LN000962,57.0,72878.7,full_time,2.5,15600.0,36,8.05,educat,646.0,3,0.4842,0,1.0,East,0
LN000963,34.0,55502.47,full_time,4.9,11600.0,48,13.75,education,659.0,7,0.2333,0,2.0,East,1
LN000964,64.0,56942.47,Self Employed,7.2,58000.0,36,13.26,personal,543.0,2,0.0934,1,0.0,North,1
LN000965,24.0,58273.1,self_employed,4.7,6300.0,24,8.38,EDUCATION,517.0,4,,0,1.0,North,0
LN000966,54.0,65986.46,parttime,0.2,11400.0,60,6.09,car,707.0,5,0.1119,0,1.0,North,0
LN000967,27.0,30077.59,part_time,0.8,7700.0,36,14.29,personal,635.0,3,0.3344,1,0.0,South,0
LN000968,31.0,41566.82,full_time,2.3,70600.0,36,14.79,car,717.0,6,0.0101,1,0.0,North,0
LN000969,26.0,59017.42,self_employed,6.1,10600.0,24,16.1,home,668.0,8,0.3884,0,1.0,North,0
LN000970,44.0,54073.11,full_time,4.4,15500.0,60,16.12,home improvement,535.0,4,0.4038,0,0.0,North,0
LN000971,31.0,37170.74,full_time,0.2,48900.0,60,13.41,auto,774.0,8,0.6358,1,0.0,North,0
LN000972,65.0,62941.47,part_time,8.0,31800.0,36,11.34,personal,653.0,7,0.3855,1,2.0,East,0
LN000973,23.0,30863.06,full_time,4.6,3600.0,24,9.76,Car,590.0,2,0.3834,0,0.0,North,0
LN000974,34.0,23533.88,full_time,10.9,10400.0,12,14.4,Personal,607.0,7,0.2779,1,1.0,South,0
LN000975,61.0,58512.25,full_time,2.7,12600.0,24,8.23,education,553.0,4,0.4775,1,1.0,West,0
LN000976,23.0,23882.59,part_time,3.4,15200.0,36,13.77,home,677.0,4,0.2399,1,1.0,East,0
LN000977,41.0,57992.81,part time,,17200.0,48,5.29,PERSONAL,641.0,3,0.1611,1,0.0,South,0
LN000978,22.0,15171.76,unemployed,6.4,6500.0,36,14.47,education,811.0,5,,1,0.0,South,1
LN000979,58.0,31729.66,Full Time,7.0,45400.0,36,12.91,CAR,692.0,4,0.1721,1,0.0,South,0
LN000980,30.0,,full_time,6.4,19100.0,36,8.51,car,807.0,1,0.4599,1,1.0,South,0
LN000981,38.0,18695.14,Full Time,1.7,22500.0,12,11.68,car,573.0,3,0.1761,0,1.0,West,1
LN000982,30.0,39198.61,full_time,5.1,40100.0,24,11.55,auto,624.0,3,0.3345,0,1.0,East,0
LN000983,32.0,99808.81,full_time,,16700.0,36,18.77,home,721.0,5,0.3535,0,1.0,North,0
LN000984,36.0,22875.34,part_time,9.0,11300.0,24,10.96%,car,697.0,2,0.49,0,1.0,East,1
LN000985,45.0,39845.95,self_employed,0.3,10000.0,36,13.17,BUSINESS,649.0,1,0.594,0,2.0,East,0
LN000986,59.0,136160.12,self_employed,0.2,11200.0,24,14.02,Home,564.0,5,0.7489,1,1.0,North,0
LN000987,56.0,25922.94,full_time,0.5,11700.0,48,10.93,Home,476.0,6,0.5778,0,0.0,South,0
LN000988,51.0,,SELF_EMPLOYED,1.1,2900.0,48,18.08,car,632.0,4,0.0501,0,1.0,North,0
LN000989,52.0,41464.66,full_time,0.2,8100.0,48,12.48,Home,636.0,6,0.3407,1,2.0,East,0
LN000990,26.0,52111.83,full_time,0.4,5600.0,36,3.1,EDUCATION,660.0,2,0.6154,0,1.0,South,1
LN000991,65.0,106392.39,UNEMPLOYED,1.8,2600.0,36,12.14,EDUCATION,534.0,5,0.0508,1,1.0,East,0
LN000992,35.0,36641.66,part_time,0.5,15100.0,48,20.79,education,580.0,1,0.5401,0,0.0,North,1
LN000993,32.0,71583.18,full_time,8.1,19000.0,48,10.0,Bussiness,681.0,3,0.2046,0,0.0,South,0
LN000994,30.0,83346.2,self_employed,0.3,6700.0,48,13.69,auto,697.0,2,0.3555,0,1.0,East,0
LN000995,55.0,33173.66,full_time,,10700.0,36,9.36,education,666.0,4,0.7024,1,2.0,East,0
LN000996,33.0,31043.41,full_time,10.2,21000.0,24,11.37,HOME,622.0,3,0.098,0,0.0,East,0
LN000997,56.0,42737.76,SELF_EMPLOYED,1.2,10500.0,36,16.62,car,555.0,1,0.5279,1,1.0,North,0
LN000998,56.0,43547.64,SELF_EMPLOYED,0.4,12000.0,12,15.08,educat,726.0,9,0.2914,1,1.0,North,0
LN000999,22.0,25658.53,full_time,0.6,11000.0,36,13.31,personal,708.0,9,,0,0.0,East,0
LN001000,61.0,33357.56,self_employed,4.1,21600.0,24,12.48,auto,604.0,7,,0,2.0,North,1
LN001001,43.0,6123.31,Full-Time,4.6,13200.0,48,11.45,auto,717.0,6,0.3447,0,0.0,East,1
LN001002,50.0,40112.22,part_time,1.9,10300.0,48,13.04,HOME,644.0,0,0.407,0,0.0,East,0
LN001003,29.0,83837.57,full_time,1.8,9100.0,12,16.56,home improvement,595.0,5,0.3262,1,0.0,South,0
LN001004,32.0,18033.5,full_time,3.8,6800.0,24,12.03,EDUCATION,724.0,5,0.4267,1,1.0,East,0
LN001005,62.0,37127.5,selfemployed,1.8,21500.0,36,13.23,Business,658.0,7,0.4617,0,,East,0
LN001006,58.0,212224.44,part_time,13.6,21000.0,36,7.48,home,616.0,3,0.0264,1,1.0,East,0
LN001007,35.0,48361.73,full_time,2.4,13300.0,48,8.64,car,547.0,5,0.7498,0,2.0,South,1
LN001008,51.0,,parttime,1.2,28300.0,60,17.59,Home,555.0,6,0.5349,0,1.0,North,1
LN001009,56.0,26711.54,self_employed,0.8,13500.0,48,15.35%,personal,718.0,8,0.232,0,1.0,East,1
LN001010,42.0,64170.0,unemployed ,5.0,17300.0,36,14.02,personal,686.0,2,0.3009,0,1.0,North,1
LN001011,58.0,24116.92,full_time,2.0,8500.0,36,16.42,home improvement,556.0,3,0.4402,0,1.0,East,0
LN001012,26.0,,part_time,1.0,34900.0,48,13.28,Car,555.0,5,0.512,0,0.0,South,0
LN001013,40.0,81255.11,self_employed,1.6,15200.0,60,13.19,business,818.0,3,0.2638,0,1.0,North,0
LN001014,35.0,70473.04,part time,1.8,18200.0,36,10.6,HOME,,3,0.226,1,2.0,North,0
LN001015,47.0,39856.37,FULL TIME,4.9,14100.0,36,13.02,Home,747.0,3,0.2583,1,2.0,West,0
LN001016,25.0,57812.49,full_time,1.0,14300.0,24,7.7,personal,769.0,6,0.2371,1,1.0,North,0
LN001017,46.0,58145.0,fulltime,6.6,16500.0,60,8.37,personal,576.0,5,0.1967,1,0.0,West,1
LN001018,66.0,73100.74,full_time,1.8,2600.0,48,8.8,home,789.0,4,0.058,1,1.0,West,0
LN001019,63.0,45512.39,Self-Employed,3.4,18800.0,36,18.52%,home,564.0,4,0.3238,0,1.0,North,0
LN001020,46.0,85706.44,self_employed,5.3,7600.0,60,11.97,personal,708.0,4,0.4693,0,0.0,North,0
LN001021,39.0,115932.48,UNEMPLOYED,3.9,11100.0,60,13.43,HOME,641.0,3,0.3948,1,2.0,North,1
LN001022,61.0,,full_time,5.4,7900.0,24,9.55,car,708.0,3,0.35,0,1.0,East,0
LN001023,29.0,50405.92,Self Employed,1.9,26000.0,24,11.36,car,633.0,3,0.6831,1,1.0,West,0
LN001024,60.0,28484.38,full_time,16.5,7100.0,48,10.0,home,694.0,1,0.5762,1,1.0,West,0
LN001025,61.0,60123.4,self_employed,3.1,10600.0,36,7.03,business,759.0,4,0.7028,0,1.0,North,0
LN001026,35.0,60354.01,UNEMPLOYED,1.9,7900.0,60,8.81%,car,740.0,5,0.4242,1,0.0,West,1
LN001027,53.0,50756.34,Part-Time,1.8,7400.0,36,5.55,business,645.0,1,0.2087,0,0.0,South,0
LN001028,59.0,53105.71,FULL TIME,0.2,7400.0,36,12.82%,Eduaction,574.0,3,0.3153,0,0.0,South,0
LN001029,54.0,155297.18,fulltime,5.8,4900.0,36,15.87,car,626.0,3,0.7627,1,0.0,North,1
LN001030,44.0,8672.97,selfemployed,1.5,8500.0,24,10.57,home,686.0,6,0.1974,1,2.0,West,0
LN001031,36.0,36388.42,FULL TIME,16.0,15600.0,60,13.99,Bussiness,702.0,5,0.5299,0,0.0,South,0
LN001032,54.0,39885.41,self_employed,1.2,6400.0,48,10.89,Personal,736.0,2,0.2364,1,1.0,South,0
LN001033,,117494.59,PART TIME,3.8,14800.0,48,15.44,home improvement,592.0,3,0.2013,0,3.0,North,1
LN001034,38.0,65197.3,full_time,6.6,20400.0,24,11.42,home,,2,0.4575,0,1.0,South,0
LN001035,54.0,66158.69,Full-Time,10.2,12000.0,48,17.88%,business,568.0,3,0.4993,1,0.0,West,0
LN001036,23.0,104392.56,full_time,0.9,5200.0,48,10.41,Home,634.0,5,0.333,1,5.0,East,1
LN001037,35.0,44003.57,unemployed ,21.1,3300.0,48,18.64,car,667.0,2,0.1305,0,3.0,East,1
LN001038,61.0,72503.92,full_time,11.9,25500.0,60,6.51,car,680.0,4,,1,0.0,West,0
LN001039,61.0,35651.28,SELF_EMPLOYED,16.5,45900.0,24,12.5,CAR,537.0,2,0.3375,1,0.0,South,0
LN001040,60.0,26056.34,self_employed,9.6,41300.0,24,9.72,personal,574.0,3,0.0967,1,2.0,West,1
LN001041,27.0,143846.23,Self-Employed,10.5,17000.0,48,13.9,educat,594.0,4,0.2809,0,2.0,North,0
LN001042,27.0,61170.42,parttime,4.6,17100.0,48,7.07,CAR,791.0,7,0.4354,1,0.0,South,0
LN001043,24.0,72171.29,full_time,9.3,11200.0,48,8.07,auto,620.0,4,0.2794,1,1.0,South,0
LN001044,28.0,25639.65,full_time,3.8,11100.0,24,9.27,personal,532.0,2,0.1991,1,1.0,North,1
LN001045,29.0,66583.47,part_time,3.9,7500.0,36,8.85,personal,681.0,4,0.4958,1,1.0,East,0
LN001046,63.0,142477.54,Full Time,4.1,6800.0,48,10.85,education,641.0,1,0.3432,0,0.0,South,0
LN001047,36.0,41503.37,unemployed,28.0,3000.0,24,5.04,home,556.0,4,0.5677,0,0.0,East,0
LN001048,50.0,23075.35,part_time,0.6,23400.0,12,13.75,business,612.0,5,0.4385,0,1.0,East,1
LN001049,54.0,54741.96,fulltime,8.2,20800.0,24,14.72,personal,623.0,3,0.6739,1,0.0,West,1
LN001050,51.0,26329.94,self_employed,1.6,9900.0,12,3.83,car,640.0,3,,0,0.0,East,0
LN001051,60.0,19251.05,Full-Time,2.2,36500.0,24,15.74%,business,724.0,3,0.2547,0,1.0,East,0
LN001052,48.0,31544.06,Self Employed,0.4,79800.0,24,7.85,personal,695.0,5,0.3993,0,1.0,North,1
LN001053,57.0,36477.15,Self-Employed,2.2,4100.0,36,9.94,home,660.0,6,0.2441,0,2.0,North,0
LN001054,50.0,27109.79,fulltime,23.4,21000.0,24,11.89,personal,729.0,4,0.3468,1,1.0,West,0
LN001055,59.0,108649.25,part_time,2.5,13100.0,36,10.43,education,,4,0.198,0,1.0,South,0
LN001056,54.0,152324.14,full_time,5.5,48400.0,24,7.89,Personal,592.0,2,0.4103,0,2.0,West,0
LN001057,58.0,71029.66,Self Employed,-6.9,8800.0,36,9.29,personal,675.0,5,0.3322,1,0.0,North,0
LN001058,48.0,61729.5,full_time,12.8,31200.0,60,11.5,home,,2,0.2943,0,0.0,East,0
LN001059,54.0,45015.9,full_time,8.8,23200.0,48,10.58,car,532.0,3,,0,0.0,South,1
LN001060,25.0,28629.71,FULL TIME,2.4,33600.0,36,9.74,educat,769.0,5,0.125,1,1.0,South,0
LN001061,43.0,128251.2,unemployed,2.1,7500.0,36,10.21,personal,,2,0.175,0,1.0,West,0
LN001062,23.0,47206.55,full_time,2.8,9800.0,24,14.07,Personal,692.0,9,0.4864,1,0.0,South,0
LN001063,31.0,37139.96,full_time,2.6,20400.0,48,11.88,home,694.0,2,0.3555,1,2.0,North,0
LN001064,26.0,90116.09,parttime,1.5,33000.0,12,5.78,business,403.0,4,0.2762,1,1.0,West,0
LN001065,31.0,46903.59,PART TIME,23.5,16000.0,24,12.28,car,668.0,6,0.0923,0,2.0,North,0
LN001066,54.0,88113.1,part_time,,2900.0,36,15.93,home,781.0,3,0.4278,0,1.0,South,1
LN001067,59.0,38336.23,full_time,1.6,34500.0,24,12.81%,PERSONAL,593.0,5,0.2264,0,0.0,East,1
LN001068,34.0,90271.96,Self-Employed,20.0,37700.0,36,17.69,car,498.0,4,0.1584,1,1.0,North,0
LN001069,52.0,88243.94,self_employed,0.1,8600.0,12,5.36,home improvement,641.0,5,0.0891,0,1.0,North,0
LN001070,57.0,108542.5,full_time,2.9,26400.0,12,10.26,personal,,7,0.3135,1,3.0,East,1
LN001071,66.0,32027.34,FULL TIME,4.2,19800.0,48,19.63,Personal,643.0,4,0.469,0,0.0,West,1
LN001072,45.0,46638.25,unemployed ,0.2,6500.0,36,14.0,HOME,574.0,3,0.381,0,0.0,South,1
LN001073,36.0,157733.48,full_time,0.9,27200.0,12,6.48,education,568.0,2,0.2587,0,0.0,East,0
LN001074,50.0,42283.52,full_time,,12900.0,24,14.0,PERSONAL,520.0,4,0.4057,1,0.0,South,1
LN001075,29.0,79747.09,Full Time,6.4,4500.0,24,11.11,home,500.0,4,0.3643,1,3.0,East,1
LN001076,26.0,193752.92,unemployed,14.0,27400.0,48,15.27,EDUCATION,623.0,3,,1,2.0,South,0
LN001077,50.0,16164.54,FULL TIME,4.9,72500.0,36,11.02,Personal,,3,,1,0.0,North,0
LN001078,25.0,41450.97,full_time,4.1,2100.0,36,15.69,Personal,663.0,5,0.5618,1,1.0,North,0
LN001079,33.0,49075.84,self_employed,3.8,17100.0,12,11.33,education,670.0,5,0.3072,0,0.0,South,0
LN001080,66.0,16658.45,fulltime,2.2,16500.0,48,13.14,car,701.0,4,0.2354,0,1.0,West,0
LN001081,23.0,37287.64,full_time,8.8,5300.0,24,17.47,HOME,,7,0.3353,0,1.0,East,0
LN001082,48.0,27369.14,full_time,3.9,30400.0,36,12.76,personal,652.0,5,0.1558,0,0.0,North,0
LN001083,52.0,82011.21,self_employed,1.3,5600.0,36,7.31,car,678.0,5,0.2904,1,,West,0
LN001084,57.0,17333.76,self_employed,0.7,14300.0,48,8.08,PERSONAL,678.0,6,0.3491,1,0.0,East,1
LN001085,57.0,152297.87,fulltime,21.2,7300.0,48,16.98,car,662.0,1,0.2389,1,0.0,East,0
LN001086,47.0,74156.9,self_employed,0.1,5900.0,24,3.24%,PERSONAL,652.0,2,0.4591,0,2.0,East,1
LN001087,64.0,26048.28,fulltime,13.5,18000.0,60,9.0,Eduaction,658.0,3,,0,0.0,North,0
LN001088,48.0,90748.9,Full Time,1.2,7600.0,12,23.54,personal,775.0,2,0.4493,0,0.0,West,0
LN001089,26.0,,part_time,5.4,37200.0,36,10.6,home,765.0,4,0.6827,0,0.0,North,0
LN001090,41.0,47893.71,full_time,1.8,13600.0,12,13.29,Auto,513.0,1,0.5077,1,1.0,East,0
LN001091,32.0,31796.96,full_time,9.8,26600.0,48,8.9,education,667.0,4,0.0763,0,1.0,South,0
LN001092,31.0,68090.84,full_time,3.9,25300.0,36,13.78,personal,651.0,3,0.1373,1,0.0,East,0
LN001093,61.0,52772.85,Full Time,0.8,34600.0,24,15.05%,Eduaction,751.0,1,0.2559,1,1.0,West,1
LN001094,59.0,32417.57,PART TIME,1.6,10600.0,12,10.58,Auto,647.0,3,0.2889,0,0.0,North,0
LN001095,27.0,21895.73,unemployed,1.9,12100.0,24,12.36,BUSINESS,670.0,2,0.3761,0,1.0,South,1
LN001096,29.0,29426.37,full_time,,6600.0,60,7.45,education,598.0,3,0.2473,0,0.0,South,0
LN001097,44.0,36243.72,Full Time,7.3,14900.0,48,9.88%,education,715.0,6,0.1348,0,1.0,North,0
LN001098,47.0,,part time,8.8,7000.0,24,12.03,personal,550.0,4,0.4559,0,2.0,North,1
LN001099,67.0,82162.59,Full Time,0.3,33100.0,60,19.82,Education,626.0,3,0.2849,1,0.0,South,1
LN001100,64.0,37419.96,full_time,4.3,6400.0,24,6.27,car,566.0,2,0.0594,0,0.0,North,0
LN001101,33.0,38303.0,Self-Employed,35.0,9400.0,48,14.11%,personal,626.0,1,0.4454,0,0.0,North,0
LN001102,47.0,88859.47,full_time,7.7,20700.0,36,15.88,personal,606.0,8,0.1268,0,1.0,North,0
LN001103,34.0,57549.92,full_time,0.6,20000.0,24,10.75,home improvement,717.0,3,0.1341,1,1.0,South,0
LN001104,61.0,57070.86,full_time,5.7,5300.0,24,14.68,CAR,632.0,5,0.4593,1,1.0,South,1
LN001105,39.0,32143.8,unemployed,6.8,8300.0,36,16.28,home,769.0,6,0.1655,0,0.0,West,0
LN001106,46.0,45521.89,self_employed,3.6,10400.0,60,19.92,education,631.0,5,0.5371,1,4.0,East,1
LN001107,54.0,49146.31,full_time,0.4,11700.0,48,19.25%,car,563.0,2,,0,2.0,South,1
LN001108,61.0,46410.68,full_time,0.2,15600.0,48,3.46,personal,631.0,8,0.1326,0,0.0,North,0
LN001109,64.0,76148.51,full_time,13.9,24400.0,60,9.96,business,688.0,0,0.2032,0,1.0,North,0
LN001110,33.0,77591.43,full_time,1.5,11900.0,36,13.74,car,785.0,4,0.2179,0,1.0,North,0
LN001111,65.0,28243.69,FULL TIME,2.4,14400.0,24,12.54,personal,598.0,9,0.3004,0,2.0,North,1
LN001112,57.0,36310.83,selfemployed,7.9,7100.0,60,15.16,car,783.0,5,0.467,1,0.0,East,0
LN001113,25.0,32453.9,Unemployed,5.8,44400.0,36,13.12,Personal,635.0,1,0.4973,0,0.0,East,0
LN001114,26.0,112771.11,FULL TIME,17.3,18600.0,36,13.14,education,614.0,3,0.3518,0,1.0,East,0
LN001115,58.0,189490.53,Full-Time,0.5,10600.0,48,12.55,educat,712.0,5,0.3654,0,1.0,South,0
LN001116,29.0,37116.88,self_employed,6.1,35700.0,36,13.57,Auto,764.0,4,0.2698,0,0.0,East,1
LN001117,63.0,44344.45,SELF_EMPLOYED,0.4,18000.0,12,14.36,PERSONAL,695.0,4,0.4507,0,0.0,South,0
LN001118,49.0,81258.35,self_employed,0.0,15900.0,36,14.09,home,537.0,4,0.3333,0,0.0,South,0
LN001119,52.0,32069.91,full_time,0.6,13400.0,36,3.0%,Personal,677.0,6,0.1432,0,2.0,North,1
LN001120,30.0,82367.4,full_time,4.8,30100.0,36,7.3,HOME,824.0,1,0.4641,0,0.0,West,0
LN001121,50.0,48410.81,unemployed,5.6,48600.0,36,12.4,car,,2,0.2628,1,2.0,West,1
LN001122,35.0,17218.78,Self-Employed,2.9,29700.0,24,14.29,EDUCATION,680.0,3,0.2137,0,0.0,West,1
