Marketing_Spend,Price,Sales,Month,Region,Product_Category,Channel
6134.45,39.51,1218.16,7,North,Basic,Online
2410.47,39.93,383.57,4,West,Basic,Retail
2206.72,115.3,105.2,11,North,Premium,Retail
2541.6,127.23,14.0,3,South,Premium,Retail
3048.37,117.63,306.64,10,North,Premium,Online
3771.4,41.46,857.86,7,West,Basic,Online
1631.39,34.76,322.6,3,East,Basic,Retail
1987.33,42.43,467.84,8,East,Basic,Online
1364.5,48.3,422.88,11,North,Basic,Retail
1414.78,33.59,280.65,4,East,Basic,Online
1371.87,114.61,151.21,3,East,Premium,Online
4594.81,41.23,453.25,7,West,Basic,Retail
3244.15,40.92,430.37,7,West,Basic,Retail
2724.62,120.57,132.39,9,North,Premium,Retail
2669.83,35.84,515.54,10,East,Basic,Online
1746.58,110.73,259.55,7,North,Premium,Online
4445.25,113.4,466.91,6,South,Premium,Online
2963.17,44.15,374.33,3,North,Basic,Retail
2471.72,50.17,382.29,4,South,Basic,Retail
2645.75,120.23,286.6,8,South,Premium,Online
2357.82,38.31,446.27,6,East,Basic,Retail
3063.94,44.14,408.02,9,South,Basic,Retail
2279.27,113.22,0.0,8,East,Premium,Retail
6030.83,39.05,1048.66,8,South,Basic,Online
8486.3,32.58,1606.86,11,North,Basic,Online
4216.85,118.58,166.09,10,East,Premium,Retail
3414.14,114.83,357.58,10,North,Premium,Online
2933.09,34.45,416.22,7,South,Basic,Retail
2664.05,48.5,339.15,10,East,Basic,Retail
4152.27,33.2,488.21,11,South,Basic,Retail
6295.06,36.13,1227.82,1,North,Basic,Online
3795.87,117.32,422.3,5,South,Premium,Online
1648.65,118.61,135.74,7,West,Premium,Online
2052.07,125.51,126.32,10,East,Premium,Online
2910.15,40.04,648.13,9,East,Basic,Online
6132.76,39.35,1155.34,12,East,Basic,Online
9173.21,30.15,1511.26,4,North,Basic,Online
3861.51,40.69,914.27,8,South,Basic,Online
4207.54,35.48,698.2,1,East,Basic,Online
1630.07,35.57,555.28,4,North,Basic,Online
2383.23,33.38,539.43,4,North,Basic,Online
3140.36,118.32,61.97,2,North,Premium,Retail
1484.39,107.29,282.04,11,South,Premium,Online
3956.47,37.1,678.25,11,West,Basic,Online
2256.7,40.99,343.14,3,North,Basic,Retail
2471.25,116.88,93.09,3,South,Premium,Retail
2371.04,114.05,226.54,9,North,Premium,Online
3666.73,37.91,489.76,7,West,Basic,Retail
4308.83,120.54,239.62,2,North,Premium,Retail
3386.69,112.15,85.72,9,South,Premium,Retail
5429.14,37.94,1143.38,8,East,Basic,Online
4159.19,38.14,521.43,6,East,Basic,Retail
3709.15,40.93,748.33,6,South,Basic,Online
3069.44,49.82,685.04,12,South,Basic,Online
3669.46,39.94,485.59,2,South,Basic,Retail
2196.63,117.66,182.01,3,North,Premium,Online
4234.8,123.3,196.01,6,North,Premium,Retail
4627.07,35.87,866.54,12,South,Basic,Online
1668.48,42.15,279.5,3,North,Basic,Retail
2701.53,111.35,343.9,11,North,Premium,Online
4950.71,33.91,1016.91,11,East,Basic,Online
3893.91,46.67,672.99,7,West,Basic,Online
3661.87,118.55,396.23,5,East,Premium,Online
2969.07,43.11,694.67,4,North,Basic,Online
6736.35,45.14,748.17,8,North,Basic,Retail
4616.16,41.02,957.77,11,West,Basic,Online
6191.09,41.11,735.6,11,North,Basic,Retail
2905.25,46.02,675.03,2,North,Basic,Online
4882.52,40.04,854.76,3,East,Basic,Online
2211.56,36.49,284.33,10,East,Basic,Retail
3393.08,37.27,806.57,12,East,Basic,Online
1543.53,34.62,193.86,4,North,Basic,Retail
4148.29,36.05,451.22,12,North,Basic,Retail
1768.7,36.3,421.22,10,West,Basic,Online
2561.28,112.53,125.22,6,North,Premium,Retail
1385.98,44.6,208.47,5,East,Basic,Retail
1326.77,124.14,0.0,5,East,Premium,Online
3101.55,36.35,519.51,7,East,Basic,Retail
2711.18,42.33,587.63,8,South,Basic,Online
4793.72,130.63,534.32,6,North,Premium,Online
2490.5,45.96,158.53,3,East,Basic,Retail
3671.35,114.87,144.94,4,West,Premium,Retail
5458.01,44.48,518.14,1,West,Basic,Retail
5667.89,35.23,620.37,11,North,Basic,Retail
2712.58,124.36,96.57,5,North,Premium,Retail
3922.19,48.47,487.36,12,West,Basic,Retail
5624.57,38.87,1040.59,10,East,Basic,Online
2823.83,124.52,300.61,8,West,Premium,Online
4893.13,113.91,608.76,3,North,Premium,Online
4588.06,37.59,533.27,10,East,Basic,Retail
3232.72,29.52,592.43,4,East,Basic,Online
3846.5,47.17,714.8,4,East,Basic,Online
9385.72,31.06,1578.36,6,South,Basic,Online
2020.04,34.34,369.93,9,North,Basic,Retail
2257.97,121.13,47.02,10,East,Premium,Retail
4200.65,49.24,817.07,3,North,Basic,Online
1986.23,108.28,171.2,4,South,Premium,Online
3426.06,41.01,638.25,6,West,Basic,Online
2159.99,32.22,596.8,6,South,Basic,Online
1510.86,125.82,154.58,7,West,Premium,Online
2981.82,40.85,395.88,1,North,Basic,Retail
1398.82,47.78,198.67,9,East,Basic,Retail
1851.86,35.46,399.26,2,West,Basic,Online
5185.08,115.37,743.38,4,North,Premium,Online
3530.55,34.62,871.77,3,North,Basic,Online
2910.53,46.3,585.96,3,South,Basic,Online
3494.52,111.86,486.29,11,North,Premium,Online
6225.67,35.99,1144.22,5,East,Basic,Online
9697.01,122.38,1370.29,7,West,Premium,Online
4018.26,37.12,557.38,12,South,Basic,Retail
1033.91,30.28,429.55,7,North,Basic,Retail
3011.3,122.52,99.71,7,South,Premium,Retail
1936.38,121.79,278.67,3,East,Premium,Online
2186.64,125.51,45.07,9,North,Premium,Retail
3997.59,120.36,169.4,6,East,Premium,Retail
4126.63,33.7,953.11,11,East,Basic,Online
2123.86,34.52,725.13,12,East,Basic,Online
3025.76,39.18,688.45,11,North,Basic,Online
5222.21,119.66,616.53,10,East,Premium,Online
8447.53,102.8,1262.7,11,North,Premium,Online
7636.31,118.99,1031.83,8,North,Premium,Online
1526.44,42.74,442.35,1,West,Basic,Online
2658.93,42.85,550.22,4,East,Basic,Online
2978.01,39.19,689.52,7,North,Basic,Online
4563.04,118.65,282.58,12,North,Premium,Retail
2865.01,35.34,763.01,9,North,Basic,Online
2141.68,113.03,30.79,12,North,Premium,Retail
6364.65,43.77,1086.44,3,North,Basic,Online
3185.12,38.23,757.37,12,North,Basic,Online
5891.97,35.57,1039.74,11,South,Basic,Online
2990.09,33.37,670.63,12,East,Basic,Online
5607.63,32.89,1094.69,6,East,Basic,Online
3401.76,35.84,820.95,8,East,Basic,Online
2587.87,40.36,575.82,11,North,Basic,Online
3851.55,36.74,416.26,3,West,Basic,Retail
2575.76,117.61,244.28,6,West,Premium,Online
2409.78,129.95,0.0,9,West,Premium,Retail
1562.38,44.24,394.08,9,West,Basic,Online
1558.45,39.25,337.01,6,West,Basic,Retail
5913.65,37.99,1060.85,5,South,Basic,Online
2849.91,127.2,71.25,1,North,Premium,Retail
2430.25,38.29,275.0,3,East,Basic,Retail
2107.28,40.04,341.23,3,East,Basic,Retail
2772.54,109.53,398.29,12,East,Premium,Online
3147.66,48.2,390.41,4,South,Basic,Retail
6198.04,117.56,688.72,5,North,Premium,Online
4418.5,34.54,586.74,11,South,Basic,Retail
4661.44,42.6,938.16,8,West,Basic,Online
3416.56,43.77,811.51,11,East,Basic,Online
3938.19,111.61,392.67,9,South,Premium,Online
9931.38,111.99,1456.2,12,North,Premium,Online
2713.51,35.86,392.37,7,South,Basic,Retail
2696.18,47.18,208.25,10,West,Basic,Retail
5937.65,34.43,671.7,6,East,Basic,Retail
6130.12,124.05,146.04,3,East,Premium,Retail
2578.52,36.33,332.14,9,South,Basic,Retail
4562.9,125.65,509.16,10,East,Premium,Online
2917.36,51.05,576.71,1,North,Basic,Online
3604.74,45.23,721.91,9,East,Basic,Online
2652.66,38.99,489.72,3,South,Basic,Online
5021.29,111.7,567.91,9,South,Premium,Online
6623.49,118.54,944.98,10,East,Premium,Online
1629.15,40.48,371.45,1,West,Basic,Online
3940.97,50.61,793.27,8,North,Basic,Online
2271.28,40.67,305.81,6,West,Basic,Retail
2833.56,35.71,713.73,9,North,Basic,Online
2654.11,118.6,273.88,4,South,Premium,Online
2795.69,35.04,639.84,12,North,Basic,Online
3355.66,117.14,373.0,5,South,Premium,Online
2212.65,128.2,272.97,6,South,Premium,Online
6146.83,106.5,934.32,12,North,Premium,Online
3377.64,122.31,396.7,9,South,Premium,Online
2196.79,37.66,654.45,6,West,Basic,Online
1981.26,117.43,119.51,9,North,Premium,Online
4428.92,39.14,880.99,2,East,Basic,Online
1764.01,35.16,246.13,4,South,Basic,Retail
6249.89,120.48,734.47,3,East,Premium,Online
1257.97,28.14,448.86,4,North,Basic,Online
2037.23,116.13,144.08,1,North,Premium,Online
2251.07,121.48,13.18,2,North,Premium,Retail
3225.16,120.43,446.78,4,North,Premium,Online
3607.2,42.65,491.59,10,North,Basic,Retail
2327.35,114.36,0.0,4,East,Premium,Retail
2426.27,37.16,442.5,5,West,Basic,Online
2071.01,118.29,141.47,9,West,Premium,Online
2181.91,35.52,487.41,1,East,Basic,Online
2997.74,40.07,751.47,8,North,Basic,Online
3158.31,41.85,618.25,3,North,Basic,Online
1289.38,36.54,391.34,9,South,Basic,Online
5260.2,38.03,1088.39,11,North,Basic,Online
3856.67,37.95,808.16,8,South,Basic,Online
2901.09,35.92,431.47,8,South,Basic,Retail
4938.05,124.07,685.67,9,South,Premium,Online
3164.56,37.58,377.73,4,South,Basic,Retail
3068.76,30.85,497.09,12,West,Basic,Retail
3420.23,37.44,349.06,5,East,Basic,Retail
2311.11,113.96,30.26,12,South,Premium,Retail
4625.41,40.85,860.08,7,West,Basic,Online
4056.57,33.86,848.81,2,West,Basic,Online
1242.83,42.25,434.41,7,South,Basic,Online
8289.99,36.6,1533.77,12,South,Basic,Online
2814.09,32.75,371.93,3,South,Basic,Retail
3813.77,31.64,403.58,6,West,Basic,Retail
5765.38,118.64,782.79,6,West,Premium,Online
3884.98,37.63,878.59,6,North,Basic,Online
2453.89,34.87,624.75,10,South,Basic,Online
3564.97,36.16,764.39,2,East,Basic,Online
10243.93,38.72,1728.28,9,South,Basic,Online
3948.8,117.0,566.6,8,North,Premium,Online
2171.72,39.39,407.46,7,West,Basic,Retail
7198.16,104.95,1078.17,11,East,Premium,Online
1132.81,122.07,0.0,12,West,Premium,Retail
2758.41,35.2,325.29,12,West,Basic,Retail
1914.52,123.65,6.03,9,East,Premium,Retail
3927.37,42.18,756.64,4,South,Basic,Online
2709.85,117.09,27.38,2,East,Premium,Retail
1631.16,31.51,398.23,4,North,Basic,Retail
5265.07,34.87,1032.05,12,East,Basic,Online
2260.93,31.08,606.18,10,North,Basic,Online
3151.49,27.84,564.0,11,East,Basic,Retail
2698.88,36.71,656.7,3,North,Basic,Online
4719.07,39.59,880.33,2,North,Basic,Online
2660.66,38.15,598.9,2,North,Basic,Online
841.12,31.85,333.73,8,North,Basic,Retail
1543.01,33.93,328.48,5,East,Basic,Retail
4048.34,37.49,884.79,12,East,Basic,Online
2778.08,42.24,600.89,6,South,Basic,Online
5780.42,35.83,711.64,8,North,Basic,Retail
2135.32,39.86,603.04,7,North,Basic,Retail
4382.03,41.03,579.45,7,North,Basic,Retail
5943.09,44.74,1113.5,12,North,Basic,Online
3833.53,125.35,522.87,7,West,Premium,Online
4966.53,39.54,973.69,12,North,Basic,Online
2878.42,26.78,539.17,11,South,Basic,Retail
4676.99,41.7,955.28,11,North,Basic,Online
3319.9,41.52,798.11,7,North,Basic,Online
4138.86,36.02,827.34,8,South,Basic,Online
2736.7,48.86,592.78,1,East,Basic,Online
2350.78,38.42,385.91,3,North,Basic,Retail
2424.85,49.74,607.43,1,North,Basic,Online
2774.01,114.36,77.46,8,South,Premium,Retail
5276.83,37.86,659.6,2,North,Basic,Retail
3706.37,29.12,886.45,7,North,Basic,Online
4423.14,117.68,66.75,6,West,Premium,Retail
4075.25,41.42,525.37,11,East,Basic,Retail
2848.29,117.21,0.0,1,East,Premium,Retail
4251.33,106.55,498.42,12,South,Premium,Online
3773.72,45.33,759.47,6,South,Basic,Online
2277.44,39.97,408.35,9,South,Basic,Online
5521.89,120.68,178.0,3,East,Premium,Retail
5182.52,107.65,291.51,12,East,Premium,Retail
3446.61,114.95,177.23,7,North,Premium,Retail
3052.83,37.99,580.99,4,South,Basic,Online
3817.55,29.73,786.74,1,South,Basic,Online
2199.82,121.52,300.67,7,West,Premium,Online
2190.24,42.2,498.53,1,East,Basic,Online
1314.33,109.88,0.0,11,South,Premium,Retail
2973.89,32.75,705.46,4,North,Basic,Online
5325.19,121.05,583.11,9,East,Premium,Online
2881.02,35.02,725.81,5,North,Basic,Online
10018.51,45.28,1789.41,7,South,Basic,Online
3396.14,116.1,578.56,7,North,Premium,Online
4262.99,37.16,917.64,12,East,Basic,Online
2885.82,42.29,575.8,3,North,Basic,Online
1364.84,36.52,504.29,11,South,Basic,Online
3128.79,101.89,323.77,8,West,Premium,Online
1832.76,111.37,99.45,1,North,Premium,Retail
3288.83,35.35,690.6,4,South,Basic,Online
4299.15,42.03,426.76,10,South,Basic,Retail
2283.26,48.6,302.88,4,North,Basic,Retail
3681.71,116.1,409.05,2,East,Premium,Online
3070.91,44.06,522.91,6,North,Basic,Retail
4431.82,42.52,720.06,1,South,Basic,Online
7112.66,33.3,725.87,3,East,Basic,Retail
4972.01,39.97,570.69,9,East,Basic,Retail
2439.74,109.97,33.7,12,East,Premium,Retail
6089.13,34.69,1250.11,10,North,Basic,Online
4729.26,47.54,1027.19,6,North,Basic,Online
5422.51,41.07,953.08,2,East,Basic,Online
1927.19,108.88,70.14,12,South,Premium,Retail
2784.16,34.8,355.69,12,West,Basic,Retail
3038.28,39.83,596.75,9,West,Basic,Online
2736.39,41.02,477.16,2,West,Basic,Online
3484.57,103.6,185.68,12,South,Premium,Retail
3557.74,45.72,668.51,7,South,Basic,Online
2171.03,41.02,254.0,1,East,Basic,Retail
1970.91,35.38,332.87,5,South,Basic,Retail
2858.37,51.04,680.78,7,North,Basic,Online
2635.26,122.18,0.0,3,West,Premium,Retail
2629.44,46.79,447.39,4,West,Basic,Online
2321.4,123.7,219.76,5,South,Premium,Online
1363.33,50.09,296.69,3,North,Basic,Retail
3897.18,45.29,533.08,6,South,Basic,Retail
3799.81,43.83,783.47,3,West,Basic,Online
2322.37,121.35,259.29,8,West,Premium,Online
4327.67,46.26,888.44,7,North,Basic,Online
2559.31,114.84,255.18,1,North,Premium,Online
3873.39,41.24,777.0,2,West,Basic,Online
2367.66,36.51,482.97,4,South,Basic,Online
2372.13,122.17,224.34,5,South,Premium,Online
3756.44,104.29,402.78,11,West,Premium,Online
2707.48,38.1,662.62,10,North,Basic,Online
2584.0,27.42,455.87,11,East,Basic,Retail
2029.42,49.97,251.93,4,North,Basic,Retail
2425.25,33.12,554.25,4,South,Basic,Online
2368.31,41.3,507.55,9,West,Basic,Online
2976.53,42.21,714.42,4,South,Basic,Online
2606.53,46.11,519.16,4,West,Basic,Online
3891.59,36.79,795.45,4,East,Basic,Online
1440.87,113.21,0.0,2,South,Premium,Retail
8655.0,124.81,500.37,8,North,Premium,Retail
2445.53,45.81,399.4,4,South,Basic,Retail
4581.65,119.4,538.6,5,South,Premium,Online
4201.01,40.24,416.46,8,North,Basic,Retail
2556.4,39.82,337.52,4,South,Basic,Retail
3625.54,33.79,869.35,5,South,Basic,Online
3629.5,28.22,736.01,5,East,Basic,Online
3635.75,125.72,462.5,6,East,Premium,Online
11554.32,39.26,1938.74,7,East,Basic,Online
4419.45,44.11,489.21,3,North,Basic,Retail
1596.23,37.47,529.58,10,North,Basic,Online
6314.11,104.05,946.41,11,East,Premium,Online
3055.17,115.32,339.78,3,South,Premium,Online
6831.47,116.64,918.22,9,North,Premium,Online
1980.55,45.64,256.27,1,West,Basic,Retail
1088.99,39.85,361.92,10,East,Basic,Online
2611.34,45.5,444.77,12,South,Basic,Retail
2009.19,33.65,590.2,8,North,Basic,Online
2293.17,38.33,550.93,10,East,Basic,Online
2409.5,117.34,160.95,3,East,Premium,Online
3020.89,43.65,316.97,5,East,Basic,Retail
3493.65,35.77,805.25,3,East,Basic,Online
3739.39,123.25,435.57,10,West,Premium,Online
3798.3,120.72,442.31,1,South,Premium,Online
7835.45,47.04,1435.05,10,North,Basic,Online
2550.55,37.46,371.79,5,East,Basic,Retail
4959.31,31.05,1029.88,8,East,Basic,Online
4638.29,122.33,519.35,5,East,Premium,Online
2445.9,122.96,261.33,4,North,Premium,Online
1515.16,28.41,271.0,9,North,Basic,Retail
3309.14,120.37,276.74,1,West,Premium,Online
2129.33,121.56,0.0,5,East,Premium,Retail
3258.7,37.28,483.01,1,West,Basic,Retail
5475.81,125.23,708.74,6,East,Premium,Online
4861.57,37.13,944.29,10,East,Basic,Online
2187.21,47.54,450.22,9,East,Basic,Online
2237.47,40.22,346.14,11,West,Basic,Retail
3268.74,42.71,635.32,2,East,Basic,Online
2875.12,119.99,214.09,4,East,Premium,Online
4151.44,123.66,156.99,8,North,Premium,Retail
5457.76,114.69,578.57,3,South,Premium,Online
3762.17,33.34,836.75,7,East,Basic,Online
2244.9,44.62,648.18,12,North,Basic,Online
1715.3,36.42,515.21,7,North,Basic,Online
1654.6,38.16,456.77,2,South,Basic,Online
2276.04,30.63,622.92,12,North,Basic,Online
3613.35,43.09,494.33,10,North,Basic,Retail
2896.18,34.0,618.37,4,South,Basic,Online
2372.31,42.07,392.9,1,West,Basic,Retail
4231.9,38.38,494.35,8,South,Basic,Retail
6039.78,40.33,1219.46,10,North,Basic,Online
2451.57,128.45,0.0,10,North,Premium,Retail
4351.38,33.65,864.75,9,East,Basic,Online
2837.1,37.42,329.65,1,South,Basic,Retail
1437.69,104.54,54.57,11,West,Premium,Retail
2017.65,120.02,143.56,7,East,Premium,Online
2673.38,119.63,201.25,1,East,Premium,Online
4514.42,35.81,918.88,12,North,Basic,Online
3867.17,44.95,700.92,1,East,Basic,Online
2992.46,117.74,325.83,9,North,Premium,Online
1306.83,114.61,0.0,10,West,Premium,Online
2159.91,46.6,320.84,10,East,Basic,Retail
1635.05,38.03,520.14,6,South,Basic,Online
2440.68,39.16,246.56,1,North,Basic,Retail
4350.19,39.57,619.2,7,North,Basic,Retail
3778.2,40.3,687.47,3,East,Basic,Online
2134.79,45.93,293.98,10,North,Basic,Retail
3737.03,121.97,407.35,4,East,Premium,Online
1976.13,42.24,478.62,4,North,Basic,Online
2411.81,115.16,18.66,8,East,Premium,Retail
1330.24,39.09,324.51,1,West,Basic,Online
3098.04,38.51,700.56,8,East,Basic,Online
1798.04,42.8,258.92,9,East,Basic,Retail
2812.32,107.13,130.16,11,North,Premium,Retail
2991.32,47.19,412.04,7,North,Basic,Retail
2851.39,43.22,387.3,1,East,Basic,Retail
1544.93,120.49,134.66,7,South,Premium,Online
2538.61,34.41,533.69,6,South,Basic,Online
4156.47,116.41,177.68,5,North,Premium,Retail
5119.64,115.03,723.39,5,North,Premium,Online
3353.9,117.64,408.66,1,North,Premium,Online
3666.66,45.04,838.08,6,West,Basic,Online
1611.43,36.2,218.07,4,North,Basic,Retail
2633.28,109.66,260.06,1,East,Premium,Online
4893.69,44.34,702.33,12,North,Basic,Retail
2247.57,36.94,614.99,8,East,Basic,Online
3989.6,117.29,423.34,8,South,Premium,Online
4549.98,41.44,927.13,12,West,Basic,Online
3617.67,110.75,449.04,11,West,Premium,Online
2264.44,115.44,53.21,4,South,Premium,Retail
3296.69,118.92,374.35,7,West,Premium,Online
3511.91,46.03,726.55,3,West,Basic,Online
3865.47,39.41,790.63,8,West,Basic,Online
4423.94,44.62,885.16,7,West,Basic,Online
2773.12,40.01,711.36,5,North,Basic,Online
2696.37,44.6,584.42,5,East,Basic,Online
3425.99,46.66,347.17,9,North,Basic,Retail
2262.91,48.67,321.72,6,North,Basic,Retail
2131.03,41.52,607.57,6,West,Basic,Online
8229.61,115.68,948.18,2,South,Premium,Online
4759.28,36.41,919.81,11,East,Basic,Online
2510.2,40.83,710.21,5,West,Basic,Online
2119.67,112.85,26.2,12,West,Premium,Retail
1516.99,123.68,0.0,4,West,Premium,Retail
3200.74,41.98,640.82,10,North,Basic,Online
2563.7,41.42,397.67,3,North,Basic,Retail
3605.34,49.98,728.37,9,South,Basic,Online
2302.56,31.62,619.01,11,North,Basic,Online
2345.17,112.09,326.41,12,North,Premium,Online
4202.14,117.65,467.93,7,South,Premium,Online
3032.88,30.77,377.6,4,East,Basic,Retail
4678.19,114.52,571.65,9,East,Premium,Online
6250.75,110.67,921.95,9,South,Premium,Online
2851.95,116.73,20.15,12,East,Premium,Retail
4571.76,33.71,629.73,7,North,Basic,Retail
1675.48,33.12,390.29,5,North,Basic,Retail
796.19,38.97,200.03,9,East,Basic,Retail
2532.56,37.5,666.41,7,East,Basic,Online
2054.37,38.01,378.49,9,East,Basic,Retail
8897.46,103.1,721.66,11,North,Premium,Retail
1085.32,124.48,0.0,3,West,Premium,Retail
4493.75,107.22,123.36,11,East,Premium,Retail
2387.09,43.97,497.99,9,East,Basic,Online
3188.46,35.08,433.15,1,East,Basic,Retail
2857.48,36.07,612.71,5,West,Basic,Online
2063.97,34.92,556.23,2,East,Basic,Online
4939.54,117.48,617.04,1,East,Premium,Online
2807.13,36.62,371.32,3,West,Basic,Retail
3909.09,122.88,494.66,7,East,Premium,Online
3377.57,28.16,741.72,3,South,Basic,Online
2573.41,47.48,580.77,10,East,Basic,Online
1014.61,118.49,0.0,10,South,Premium,Retail
4345.38,31.79,797.63,11,North,Basic,Online
6941.92,49.21,567.32,9,East,Basic,Retail
3355.53,39.5,391.18,3,West,Basic,Retail
4040.77,104.29,579.54,11,West,Premium,Online
4446.11,114.58,611.68,6,South,Premium,Online
2419.99,118.68,0.0,2,South,Premium,Retail
1233.42,122.43,0.0,8,North,Premium,Retail
1429.07,122.59,0.0,10,West,Premium,Retail
2724.58,111.77,313.44,5,West,Premium,Online
3861.69,34.15,476.68,2,East,Basic,Retail
8071.57,44.24,1423.01,7,West,Basic,Online
1919.32,36.61,504.33,3,East,Basic,Online
3424.66,119.71,122.96,5,East,Premium,Retail
1514.5,35.73,396.02,11,North,Basic,Online
2085.82,47.34,243.76,9,South,Basic,Retail
3075.96,124.08,333.32,1,East,Premium,Online
5441.04,41.71,536.33,2,East,Basic,Retail
2049.71,114.29,179.02,5,South,Premium,Online
2397.1,128.94,135.91,4,West,Premium,Online
4182.63,43.5,454.08,1,North,Basic,Retail
2687.28,124.3,303.11,7,South,Premium,Online
2454.98,116.43,166.81,9,East,Premium,Online
1332.34,34.22,286.42,1,East,Basic,Retail
5208.86,120.09,644.08,8,East,Premium,Online
1404.3,120.08,0.0,9,North,Premium,Retail
5252.03,47.29,1032.48,2,North,Basic,Online
1776.37,38.7,550.53,1,East,Basic,Online
2289.67,37.77,400.14,6,East,Basic,Retail
1994.53,46.42,382.27,7,North,Basic,Retail
2742.72,37.15,575.86,2,East,Basic,Online
4803.96,116.25,659.81,5,South,Premium,Online
1861.27,32.28,416.36,5,East,Basic,Retail
2277.96,123.13,238.84,7,West,Premium,Online
4098.91,35.98,974.52,12,North,Basic,Online
4010.11,30.02,907.68,11,North,Basic,Online
4227.13,44.88,800.73,1,East,Basic,Online
1723.67,116.3,139.39,10,East,Premium,Online
4379.64,48.11,847.93,8,East,Basic,Online
4898.09,45.46,989.79,5,West,Basic,Online
2242.97,104.85,345.72,12,West,Premium,Online
3054.63,42.74,560.65,3,West,Basic,Online
1532.07,45.26,262.55,9,South,Basic,Retail
6119.31,27.82,1196.2,11,South,Basic,Online
5185.12,118.71,235.1,3,South,Premium,Retail
1978.16,37.31,388.66,7,North,Basic,Retail
3551.9,44.53,655.35,10,East,Basic,Online
