Salary,Years_Experience,Age,Performance_Score,Education_Level,Department,Region,Job_Level,Gender
81772.0,4.0,34.0,1.2,Master,HR,South,Mid,Female
105716.0,14.0,42.0,3.2,Bachelor,Sales,North,Senior,Female
83677.0,0.0,25.0,3.8,Bachelor,Engineering,North,Junior,Male
92831.0,6.0,29.0,3.1,Master,Marketing,North,Mid,Male
86588.0,5.0,29.0,1.3,Bachelor,Finance,West,Mid,Female
94163.0,6.0,27.0,2.6,Master,Finance,West,Mid,Female
98232.0,12.0,37.0,1.4,Bachelor,Sales,South,Senior,Female
125723.0,16.0,40.0,3.6,Bachelor,Marketing,South,Senior,Male
126046.0,,35.0,4.3,PhD,Engineering,,Mid,Female
99773.0,7.0,27.0,1.5,Bachelor,Finance,West,Mid,Male
123513.0,14.0,32.0,,Master,Finance,East,Senior,Female
93193.0,7.0,28.0,2.6,Bachelor,Marketing,West,Mid,Female
106066.0,15.0,40.0,2.2,,HR,South,Senior,Female
109555.0,16.0,44.0,2.0,,HR,West,Senior,Male
73009.0,6.0,33.0,1.8,Bachelor,Marketing,South,Mid,Female
94458.0,5.0,33.0,2.3,Bachelor,Engineering,North,Mid,Male
81866.0,7.0,27.0,4.9,Bachelor,Sales,East,Mid,Female
69030.0,0.0,21.0,4.4,Master,Marketing,North,Junior,Male
99221.0,,26.0,,Master,Marketing,North,Mid,Male
72805.0,0.0,22.0,4.2,Bachelor,Sales,,Junior,Female
111664.0,9.0,,1.1,PhD,Finance,East,Mid,Male
124661.0,13.0,42.0,1.4,Bachelor,Engineering,East,Senior,Female
,4.0,25.0,2.2,Bachelor,Marketing,South,Junior,Female
67373.0,1.0,23.0,3.6,Master,Marketing,North,Junior,Female
76695.0,8.0,26.0,4.5,Bachelor,Marketing,South,Mid,Female
62967.0,0.0,23.0,1.9,Bachelor,Marketing,East,Junior,Male
98467.0,3.0,30.0,1.6,Bachelor,Engineering,South,Mid,Female
100494.0,3.0,,4.4,Master,Engineering,East,Mid,Male
75784.0,7.0,26.0,2.6,Master,Marketing,West,Junior,Female
61257.0,0.0,22.0,3.8,Bachelor,Marketing,East,Junior,Male
139216.0,17.0,40.0,3.2,Bachelor,Engineering,North,Senior,Female
64026.0,0.0,23.0,1.7,Master,HR,North,Junior,Male
104572.0,7.0,99.0,3.8,Master,Sales,North,Mid,Female
107654.0,15.0,35.0,2.7,Bachelor,Marketing,South,Senior,Female
121097.0,20.0,36.0,2.2,Bachelor,HR,North,Senior,Female
77923.0,1.0,25.0,4.6,Bachelor,Engineering,East,Junior,Male
93790.0,5.0,29.0,1.0,Master,,West,Mid,Female
94933.0,7.0,26.0,2.6,Master,HR,North,Mid,Female
88267.0,5.0,30.0,2.2,Bachelor,Marketing,South,Mid,Male
116749.0,15.0,39.0,1.2,Bachelor,Marketing,West,Senior,Male
92449.0,6.0,34.0,1.3,,HR,North,Mid,Female
58607.0,0.0,27.0,1.7,Master,HR,North,Junior,Male
107503.0,7.0,29.0,3.0,Master,Finance,West,Mid,
73566.0,7.0,28.0,2.1,Bachelor,Marketing,,Mid,Female
97058.0,8.0,29.0,4.4,Master,Sales,South,Mid,Male
68810.0,,22.0,2.0,Master,Sales,East,Junior,Male
76103.0,0.0,25.0,3.9,,Engineering,East,Junior,Male
126234.0,14.0,41.0,1.8,PhD,Marketing,West,Senior,Female
84113.0,0.0,27.0,1.2,PhD,Engineering,East,Junior,Male
80909.0,3.0,22.0,2.1,Master,Finance,North,Junior,Female
126577.0,13.0,36.0,4.4,Master,Marketing,North,Senior,Female
78641.0,7.0,28.0,1.3,Bachelor,,South,Mid,Male
66273.0,4.0,,2.4,Bachelor,Sales,East,Junior,Female
,5.0,26.0,1.0,Bachelor,Engineering,West,Mid,Female
112577.0,6.0,29.0,3.5,Master,Engineering,North,Mid,Female
82256.0,9.0,31.0,4.8,Bachelor,Sales,West,Mid,Female
150290.0,16.0,39.0,2.5,PhD,Engineering,North,Senior,Male
72817.0,3.0,21.0,3.3,Bachelor,Marketing,North,Junior,Female
102258.0,6.0,28.0,,Master,Finance,South,Mid,Female
83068.0,0.0,23.0,4.9,Master,Finance,East,Junior,Female
88007.0,5.0,28.0,3.9,Master,Marketing,South,Mid,Male
107418.0,4.0,32.0,1.2,PhD,Engineering,East,Mid,Male
85951.0,3.0,21.0,1.4,PhD,Finance,West,Junior,
96587.0,7.0,26.0,2.9,Bachelor,Finance,East,Mid,Female
68185.0,0.0,23.0,3.5,Bachelor,Engineering,West,Junior,nan 
66275.0,,21.0,2.2,Bachelor,HR,North,Junior,Male
116294.0,,24.0,3.7,Master,Engineering,West,Mid,Male
84879.0,6.0,25.0,3.3,Bachelor,HR,West,Mid,Female
83572.0,0.0,23.0,2.7,Master,Finance,North,Junior,Male
138039.0,18.0,39.0,3.3,Bachelor,Engineering,West,Senior,Male
84288.0,0.0,25.0,4.7,Master,Finance,West,Junior,Female
70369.0,3.0,28.0,2.0,Master,Marketing,,Junior,Female
96688.0,2.0,24.0,4.2,Master,Finance,North,Junior,Male
63107.0,,24.0,1.0,,Sales,North,Junior,Female
48821.0,0.0,23.0,1.3,Bachelor,HR,East,Junior,Female
135872.0,16.0,37.0,4.8,Bachelor,Engineering,North,Senior,Female
91883.0,6.0,36.0,3.8,Master,Sales,North,Mid,Male
101845.0,4.0,30.0,3.5,Bachelor,Engineering,West,Mid,Female
136804.0,15.0,39.0,2.3,PhD,Finance,South,Senior,Female
87970.0,5.0,26.0,1.7,PhD,HR,South,Mid,Female
86081.0,2.0,25.0,2.5,Master,Finance,East,Junior,Female
84554.0,7.0,25.0,3.4,Bachelor,Finance,East,Junior,Female
78680.0,2.0,27.0,3.5,Master,Engineering,South,Junior,Female
84103.0,8.0,31.0,1.7,Bachelor,Sales,South,Mid,Female
70317.0,1.0,,2.8,Bachelor,Engineering,North,Junior,Female
89694.0,4.0,,3.3,Bachelor,Engineering,West,Mid,Female
107067.0,9.0,29.0,4.8,Bachelor,Engineering,North,Mid,Male
113064.0,13.0,38.0,3.2,Bachelor,Sales,East,Senior,Female
95276.0,6.0,33.0,3.3,Bachelor,Engineering,South,Mid,Female
103794.0,5.0,27.0,4.1,PhD,Engineering,,Junior,Female
75916.0,1.0,,2.7,Bachelor,Engineering,North,Junior,Female
109703.0,9.0,36.0,2.5,PhD,Engineering,East,Mid,Female
71446.0,2.0,21.0,3.4,Bachelor,Finance,East,Junior,Female
51497.0,0.0,22.0,4.1,Bachelor,HR,West,Junior,Male
103415.0,7.0,29.0,3.6,Master,Finance,,Mid,Female
58335.0,0.0,21.0,1.7,Master,Sales,North,Junior,Female
135486.0,16.0,35.0,2.6,Bachelor,Engineering,West,Senior,Male
67473.0,4.0,21.0,3.1,Bachelor,HR,East,Junior,Male
108454.0,15.0,37.0,3.1,Bachelor,Sales,North,Senior,Male
118990.0,17.0,40.0,2.4,Bachelor,Engineering,South,Senior,Female
85298.0,2.0,26.0,3.1,Master,Engineering,West,Junior,Female
115046.0,8.0,27.0,3.7,Master,Engineering,East,Mid,Female
105979.0,12.0,30.0,2.9,Bachelor,Engineering,East,Mid,Female
104466.0,11.0,34.0,2.8,PhD,Sales,West,Mid,Female
364374.0,6.0,25.0,4.2,Bachelor,Marketing,North,Mid,Female
114317.0,7.0,29.0,4.0,Master,Engineering,East,Mid,Male
112886.0,4.0,30.0,2.7,Master,Engineering,North,Mid,Female
72053.0,3.0,24.0,5.0,PhD,HR,West,Junior,Female
130569.0,15.0,40.0,1.3,Bachelor,Engineering,East,Senior,Male
73524.0,0.0,21.0,2.3,Master,Sales,South,Junior,Female
65671.0,4.0,21.0,1.1,Bachelor,Finance,South,Junior,Male
84746.0,1.0,26.0,4.4,Master,Engineering,South,Junior,Male
131326.0,13.0,32.0,4.0,Bachelor,Engineering,West,Senior,Male
83657.0,7.0,32.0,3.7,Bachelor,Sales,East,Mid,Male
134885.0,,39.0,,PhD,Sales,West,Senior,Female
125407.0,14.0,40.0,3.8,Bachelor,,East,Senior,Female
119077.0,18.0,36.0,2.4,PhD,HR,,Senior,Female
110528.0,5.0,31.0,4.5,PhD,Engineering,South,Mid,Female
76630.0,,21.0,1.8,Master,Marketing,North,Junior,Female
61201.0,,22.0,1.9,Bachelor,Marketing,West,Junior,Female
105283.0,5.0,30.0,4.8,Bachelor,Engineering,West,Mid,Male
107782.0,6.0,27.0,3.1,PhD,Marketing,North,Mid,Male
103980.0,12.0,30.0,2.8,Bachelor,Engineering,South,Mid,Male
90505.0,8.0,26.0,2.4,Master,Sales,South,Mid,Male
110872.0,7.0,30.0,4.3,Master,Engineering,West,Mid,Male
74459.0,0.0,29.0,2.4,PhD,Sales,East,Junior,Female
61723.0,1.0,21.0,2.4,Master,Sales,South,Junior,
82063.0,,29.0,1.5,Master,HR,North,Mid,Male
86244.0,,21.0,3.1,Bachelor,Engineering,North,Junior,Male
88688.0,7.0,27.0,4.7,Bachelor,Sales,North,Mid,Female
78069.0,7.0,32.0,4.8,Bachelor,Sales,West,Mid,Female
132183.0,15.0,36.0,5.0,PhD,HR,West,Senior,Female
129703.0,19.0,40.0,2.9,Master,Marketing,West,Senior,Female
103450.0,7.0,31.0,4.1,Master,Marketing,West,Mid,Female
88466.0,6.0,29.0,3.2,Master,HR,North,Mid,Male
87582.0,5.0,21.0,3.2,Master,Finance,,Junior,Male
86116.0,6.0,32.0,4.2,Bachelor,Sales,West,Mid,Male
89810.0,3.0,30.0,4.3,Bachelor,Marketing,West,Mid,
67325.0,3.0,25.0,1.1,,HR,North,Mid,Male
102775.0,6.0,27.0,4.8,Master,Finance,,Mid,Male
72440.0,2.0,21.0,4.3,Bachelor,Finance,West,Junior,
124670.0,16.0,33.0,3.9,Master,Sales,West,Senior,Female
78930.0,0.0,23.0,4.4,Master,Engineering,West,Junior,Female
116125.0,14.0,34.0,3.1,Bachelor,Sales,South,Senior,Female
81677.0,5.0,27.0,4.1,Bachelor,HR,West,Mid,Female
92826.0,9.0,34.0,3.4,Bachelor,Sales,North,Mid,Male
77611.0,4.0,27.0,,Bachelor,Sales,North,Junior,Male
66079.0,,21.0,1.8,Master,HR,North,Junior,Female
123079.0,15.0,40.0,4.4,Bachelor,Sales,North,Senior,Female
144711.0,18.0,41.0,4.5,Master,Finance,West,Senior,Female
98197.0,5.0,31.0,4.9,Master,Sales,South,Mid,Male
82856.0,7.0,30.0,1.5,Bachelor,Sales,East,Mid,Female
84754.0,4.0,33.0,2.2,Master,Sales,East,Mid,Male
,8.0,32.0,3.7,,HR,East,Mid,Female
106165.0,7.0,26.0,4.4,Master,Engineering,East,Mid,Female
76264.0,0.0,23.0,4.0,Bachelor,Engineering,North,Junior,Female
129631.0,17.0,36.0,2.8,Bachelor,Finance,West,Senior,Male
103071.0,8.0,33.0,3.9,Bachelor,Engineering,West,Mid,Female
53030.0,0.0,22.0,1.3,Bachelor,Marketing,East,Junior,Male
114552.0,15.0,35.0,3.7,Master,Marketing,East,Senior,Male
81882.0,4.0,33.0,1.0,Master,Sales,South,Mid,Female
74538.0,0.0,24.0,1.2,PhD,Marketing,South,Junior,Male
82818.0,5.0,30.0,4.0,Bachelor,Engineering,South,Junior,Female
91529.0,4.0,27.0,2.9,Bachelor,Marketing,North,Mid,Female
110919.0,15.0,36.0,1.2,Master,Sales,West,Senior,Female
122165.0,12.0,41.0,2.9,Bachelor,Marketing,North,Senior,Female
111160.0,7.0,26.0,1.3,Bachelor,Engineering,North,Mid,Male
82118.0,3.0,27.0,2.4,Master,Marketing,West,Junior,Male
70253.0,3.0,21.0,1.6,Bachelor,Engineering,South,Junior,Female
86465.0,2.0,25.0,1.9,Master,Engineering,West,Junior,
127043.0,17.0,32.0,1.8,Bachelor,Engineering,,Senior,Male
130319.0,13.0,38.0,2.5,Master,Engineering,South,Senior,
70116.0,0.0,21.0,1.4,Master,HR,West,Junior,
136395.0,13.0,43.0,3.1,bachelor,Engineering,North,MID,Male
111999.0,4.0,26.0,2.6,PhD,Finance,West,Mid,Female
75285.0,2.0,21.0,4.4,Master,Finance,South,Junior,Male
98133.0,6.0,31.0,4.3,PhD,Marketing,East,Mid,Male
140073.0,15.0,36.0,4.3,Bachelor,Engineering,North,Senior,Female
68108.0,0.0,26.0,2.9,Master,Sales,East,Junior,Female
107208.0,14.0,35.0,2.2,Bachelor,HR,East,Senior,Male
80082.0,4.0,21.0,2.7,Master,Sales,North,Junior,Female
93066.0,3.0,23.0,,Master,Engineering,West,Junior,Male
56149.0,0.0,,3.1,Bachelor,Marketing,West,Junior,Female
120409.0,,39.0,3.5,PhD,HR,East,Senior,Male
82991.0,5.0,,3.8,Bachelor,HR,West,Mid,Female
130352.0,15.0,39.0,4.7,Bachelor,Engineering,South,Senior,Male
94305.0,,31.0,4.8,Master,Marketing,East,Mid,Female
112991.0,10.0,24.0,4.4,Master,Engineering,East,Mid,Male
133954.0,15.0,36.0,1.3,Bachelor,Engineering,East,Senior,Female
99213.0,7.0,29.0,4.9,Bachelor,Finance,South,Mid,Female
149318.0,14.0,42.0,3.8,PhD,Engineering,East,Senior,Female
86784.0,2.0,22.0,3.8,Master,Engineering,West,Junior,Female
95440.0,6.0,23.0,1.1,Bachelor,Engineering,West,Mid,Female
103690.0,8.0,26.0,2.9,Bachelor,Finance,West,Mid,Male
129414.0,14.0,36.0,3.5,PhD,HR,West,Senior,Female
67326.0,4.0,21.0,2.1,Master,Marketing,East,Junior,Female
86875.0,7.0,32.0,1.3,,HR,South,Mid,Male
100471.0,6.0,25.0,,Bachelor,,North,Mid,Male
86408.0,,31.0,2.8,Master,Sales,West,Mid,Female
67707.0,2.0,21.0,1.2,Master,Sales,North,Junior,Female
83665.0,3.0,28.0,3.1,Bachelor,Engineering,North,Junior,Female
125653.0,15.0,37.0,1.4,Master,Sales,,Senior,Male
100152.0,6.0,28.0,,Master,Finance,West,Mid,Female
105461.0,7.0,31.0,2.1,Bachelor,Engineering,West,Mid,Male
149757.0,13.0,34.0,4.9,Master,Engineering,West,Senior,Male
86668.0,3.0,25.0,1.1,Master,Engineering,North,Junior,Male
131975.0,9.0,28.0,3.2,PhD,Engineering,West,Mid,
139784.0,16.0,36.0,1.6,Master,Finance,West,Senior,Female
109002.0,,37.0,2.3,Bachelor,Sales,South,Senior,Female
96122.0,9.0,26.0,1.7,Bachelor,Sales,East,Mid,Female
92161.0,6.0,29.0,5.0,Master,HR,West,Mid,Male
104997.0,8.0,31.0,1.1,Bachelor,Engineering, West,Mid,Female
113642.0,12.0,31.0,3.2,Bachelor,Sales,East,Senior,Male
93316.0,,33.0,3.4,Master,Sales,East,Mid,Female
124644.0,12.0,40.0,4.1,Bachelor,Marketing,North,Senior,Male
82154.0,1.0,,3.5,Master,Finance,North,Junior,Female
73817.0,4.0,23.0,1.9,,HR,North,Mid,Female
87268.0,9.0,32.0,3.4,Bachelor,Sales,East,Mid,Male
91680.0,6.0,32.0,4.9,PhD,HR,South,Mid,Female
117933.0,8.0,31.0,4.4,Master,Engineering,West,Mid,Female
340162.0,14.0,33.0,2.8,Master,Engineering,East,Senior,Male
134150.0,11.0,43.0,2.9,Master,Engineering,South,Senior,Male
65000.0,1.0,21.0,1.5,Master,Sales,East,Junior,Male
123337.0,13.0,38.0,3.3,Master,Marketing,South,Senior,Male
67134.0,1.0,24.0,2.1,Master,Marketing,East,Junior,Female
112258.0,10.0,34.0,1.4,PhD,Finance,East,Mid,Female
119573.0,18.0,38.0,2.9,Bachelor,Marketing,South,Senior,Male
74244.0,1.0,25.0,1.2,PhD,Marketing,South,Junior,Female
115491.0,12.0,37.0,1.5,Bachelor,Engineering,South,Senior,Female
131150.0,13.0,34.0,,Master,Engineering,South,Senior,
91849.0,66.0,23.0,5.0,Bachelor,Marketing,South,Mid,Male
78686.0,1.0,24.0,4.2,Master,Sales,South,Junior,Female
70462.0,3.0,25.0,3.2,Master,HR,South,Mid,Female
146838.0,13.0,39.0,1.9,PhD,Engineering,South,Senior,Male
99828.0,4.0,24.0,3.1,PhD,Engineering,East,Junior,Male
97140.0,7.0,30.0,3.6,PhD,Sales,South,Mid,Male
67460.0,2.0,21.0,1.0,Bachelor,Engineering,South,Junior,Female
95401.0,1.0,27.0,5.0,PhD,Engineering,East,Junior,Male
105288.0,14.0,39.0,3.5,Bachelor,HR,East,Senior,Male
103726.0,3.0,21.0,,PhD,Engineering,North,Junior,Female
129016.0,15.0,44.0,2.9,Bachelor,Marketing,North,Senior,Male
109663.0,-3.0,29.0,,Master,Engineering,South,Mid,Male
116557.0,8.0,25.0,2.8,PhD,Engineering,South,Mid,Male
72482.0,2.0,21.0,1.0,PhD,Sales,North,Junior,Female
117748.0,15.0,33.0,4.4,Master,HR,North,Senior,Female
68809.0,0.0,28.0,2.8,Master,Sales,West,Junior,Male
74453.0,6.0,,2.9,Bachelor,HR,West,Mid,Female
113115.0,,32.0,2.4,Master,Engineering,South,Mid,Male
85112.0,7.0,31.0,2.7,Master,HR,West,Mid,Female
98382.0,6.0,33.0,3.9,Bachelor,Engineering,North,Mid,Female
95553.0,7.0,29.0,3.8,Bachelor,Marketing,South,Mid,Male
70394.0,0.0,25.0,4.2,Bachelor,Marketing,East,Junior,Male
99624.0,7.0,27.0,4.9,,Finance,East,Mid,Female
113788.0,18.0,37.0,2.6,Bachelor,Sales,North,Senior,Female
96025.0,5.0,31.0,2.4,Bachelor,Engineering,West,Mid,Female
75795.0,2.0,21.0,3.0,Bachelor,Engineering,East,Junior,Female
61006.0,1.0,22.0,1.6,Master,HR,West,Junior,Male
285876.0,1.0,24.0,4.0,Master,Marketing,East,Junior,Female
67952.0,1.0,23.0,3.3,Master,HR,West,Junior,Male
107115.0,8.0,28.0,,Master,,East,Mid,Male
78959.0,4.0,31.0,4.5,Bachelor,Sales,East,Mid,Female
70541.0,3.0,21.0,3.5,Bachelor,Engineering,South,Junior,Female
101677.0,,26.0,1.1,PhD,Finance,South,Mid,Female
108120.0,11.0,41.0,,Bachelor,Marketing,North,Senior,Male
124603.0,15.0,41.0,4.6,Bachelor,Finance,East,Senior,Male
143590.0,15.0,36.0,2.5,Master,Engineering,West,Senior,Female
68050.0,0.0,23.0,4.9,Bachelor,,East,Junior,Female
69926.0,2.0,26.0,3.1,Master,Marketing,West,Junior,Female
116688.0,12.0,38.0,1.8,Bachelor,Sales,West,Senior,Male
68251.0,-1.0,25.0,3.4,Master,HR,East,Junior,Male
64797.0,2.0,25.0,1.4,Bachelor,Finance,West,Junior,
88010.0,3.0,29.0,4.2,Bachelor,Finance,North,Mid,Male
56030.0,0.0,25.0,3.5,Bachelor,HR,South,Junior,Male
143080.0,12.0,35.0,4.9,Master,Engineering,West,Senior,Male
145436.0,15.0,39.0,3.8,PhD,Engineering,East,Senior,Male
116171.0,15.0,37.0,1.2,,Finance,South,Senior,
141865.0,13.0,36.0,2.9,Master,Engineering,North,Senior,Female
71254.0,0.0,21.0,3.1,Master,HR,West,Junior,Female
103722.0,7.0,30.0,,PhD,HR,West,Mid,Male
89081.0,7.0,30.0,2.7,Master,Marketing,South,Mid,Female
90944.0,5.0,27.0,3.4,Bachelor,Finance,West,Mid,Female
77536.0,5.0,21.0,1.7,Master,Sales,East,Junior,Male
88679.0,7.0,25.0,2.0,Master,Sales,South,Mid,Male
123894.0,14.0,37.0,3.2,Bachelor,Engineering,South,Senior,Male
65510.0,1.0,24.0,3.8,Bachelor,Sales,West,Junior,Female
,4.0,29.0,2.7,PhD,Engineering,North,Junior,Female
77341.0,3.0,23.0,2.7,PhD,Sales,North,Junior,Male
79363.0,3.0,25.0,2.0,Master,HR,North,Mid,Female
86897.0,0.0,23.0,3.8,PhD,Finance,North,Junior,Female
127976.0,14.0,41.0,1.0,Master,,South,Senior,Male
72304.0,6.0,27.0,3.1,Bachelor,Sales,South,Mid,Male
89706.0,8.0,33.0,1.0,Bachelor,Finance,West,Mid,Female
95934.0,4.0,30.0,3.4,Bachelor,,North,Mid,Female
91343.0,6.0,31.0,1.1,Bachelor,Engineering,North,Mid,Male
112800.0,10.0,35.0,4.8,Bachelor,Engineering,West,Mid,Male
115868.0,15.0,7.0,2.9,Master,Marketing,West,Senior,Male
138594.0,13.0,,3.7,Master,Engineering,West,Senior,Male
93706.0,0.0,23.0,4.4,PhD,Finance,East,Junior,Female
70860.0,1.0,21.0,1.9,Master,Sales,West,Junior,Female
76126.0,0.0,23.0,3.2,PhD,Marketing,West,Junior,Female
115266.0,6.0,35.0,4.5,Master,Engineering,East,Mid,Female
80762.0,3.0,28.0,3.2,PhD,Sales,North,Junior,Female
91975.0,7.0,23.0,2.6,Bachelor,Marketing,South,Mid,Male
104000.0,14.0,35.0,2.5,Bachelor,HR,North,Senior,Male
65665.0,0.0,26.0,2.5,PhD,HR,South,Junior,
85705.0,8.0,29.0,3.5,Bachelor,Marketing,South,Mid,Male
92093.0,6.0,29.0,1.2,Master,Finance,West,Mid,Female
75259.0,7.0,25.0,2.7,Bachelor,HR,West,Mid,Female
88564.0,5.0,27.0,3.2,Master,HR,East,Mid,Male
,14.0,33.0,4.1,PhD,Engineering,North,Senior,Female
77724.0,0.0,21.0,,Bachelor,Engineering,North,Junior,Male
92476.0,0.0,21.0,4.7,PhD,Engineering,South,Junior,Female
69693.0,5.0,27.0,2.8,Bachelor,Marketing,West,Mid,Female
83542.0,6.0,27.0,3.6,Bachelor,Sales,West,Mid,Female
54619.0,2.0,21.0,1.1,,Sales,North,Junior,Female
74551.0,0.0,27.0,2.0,,,East,Junior,Female
85849.0,4.0,27.0,4.3,Bachelor,Finance,West,Mid,Female
83765.0,1.0,28.0,3.3,Master,Finance,East,Junior,Female
124259.0,16.0,36.0,4.8,Bachelor,Sales,North,Senior,Male
81875.0,5.0,31.0,4.0,Bachelor,Marketing,North,Mid,
85897.0,2.0,25.0,2.8,Master,Engineering,East,Junior,Female
109332.0,5.0,27.0,4.1,Bachelor,Engineering,,Mid,Male
83400.0,4.0,23.0,2.9,Bachelor,Engineering,North,Junior,Male
66628.0,5.0,28.0,2.3,Bachelor,Sales,South,Mid,Male
88847.0,8.0,31.0,1.2,Master,Sales,North,Mid,Male
95734.0,9.0,29.0,4.5,Master,HR,West,Mid,Male
140580.0,18.0,35.0,2.7,Bachelor,Engineering,South,Senior,
,0.0,24.0,3.7,Bachelor,HR,North,Junior,Female
109663.0,12.0,39.0,1.6,Bachelor,Marketing,West,Senior,Female
133762.0,17.0,43.0,4.3,Bachelor,Engineering,West,Senior,Male
91096.0,4.0,24.0,4.3,PhD,Sales,North,Junior,Male
81768.0,0.0,24.0,2.9,Master,Engineering,West,Junior,Female
9364.0,0.0,25.0,3.7,Master,Marketing,East,Junior,Male
54833.0,2.0,21.0,3.1,Bachelor,Sales,South,Junior,Female
101239.0,3.0,24.0,3.2,Master,Engineering,East,Mid,Female
91239.0,0.0,23.0,4.6,Master,Engineering,North,Junior,Male
130408.0,,41.0,4.9,Master,Marketing,East,Senior,Male
86586.0,2.0,27.0,2.5,Master,Finance,North,Junior,Male
71182.0,5.0,21.0,2.3,Master,Sales,North,Junior,Female
64023.0,1.0,25.0,2.2,Master,HR,West,Junior,
62461.0,0.0,21.0,4.1,Bachelor,Marketing,West,Junior,Female
136724.0,16.0,,3.9,Master,Finance,,Senior,Female
77340.0,7.0,31.0,1.2,Bachelor,HR,South,Mid,Male
66433.0,1.0,,1.4,Master,Marketing,South,Junior,Female
123681.0,15.0,41.0,3.6,Master,Marketing,South,Senior,Male
129141.0,14.0,43.0,2.1,Master,Finance,East,Senior,Female 
107987.0,16.0,37.0,1.4,Bachelor,,North,Senior,Female
119374.0,18.0,38.0,2.7,Bachelor,Sales,West,Senior,Female
95782.0,5.0,34.0,4.5,Bachelor,Engineering,East,Mid,Female
,7.0,,2.5,Master,HR,East,Mid,Female
95055.0,3.0,26.0,3.8,PhD,HR,West,Mid,Female
94235.0,0.0,21.0,4.6,Master,Engineering,North,Junior,Male
89935.0,8.0,30.0,1.7,Bachelor,Marketing,East,Mid,Female
119509.0,14.0,38.0,3.4,PhD,Sales,North,Senior,Male
119092.0,4.0,28.0,4.6,PhD,Engineering,North,Mid,
114495.0,15.0,37.0,1.8,Bachelor,Finance,North,Senior,Female
119007.0,8.0,28.0,5.0,Master,Engineering,West,Mid,Female
104284.0,4.0,28.0,2.5,,Engineering,North,Mid,Female
100458.0,10.0,27.0,1.9,Master,Marketing,East,Mid,
104590.0,8.0,27.0,4.4,,HR,West,Mid,Male
94748.0,8.0,23.0,2.9,Bachelor,Engineering,West,Mid,Male
66861.0,1.0,23.0,3.7,Master,Marketing,,Junior,Male
73528.0,5.0,21.0,3.0,Master,Marketing,West,Junior,Female
155747.0,16.0,40.0,3.6,PhD,Engineering,East,Senior,Male
88583.0,1.0,22.0,1.1,PhD,Engineering,South,Junior,Male
104587.0,8.0,29.0,2.4,PhD,Marketing,East,Mid,Male
106512.0,5.0,,3.6,Master,Engineering,West,Mid,Male
105449.0,6.0,29.0,2.4,Master,Finance,East,Mid,Female
113530.0,17.0,41.0,4.1,Bachelor,HR,South,Senior,Female
99242.0,7.0,25.0,4.8,Bachelor,Finance,North,Mid,Female
130477.0,16.0,33.0,1.1,Bachelor,Engineering,North,Senior,Female
107524.0,,30.0,,Master,Finance,North,Mid,Female
99349.0,8.0,,1.7,PhD,Sales,West,Mid,Male
115706.0,13.0,39.0,4.7,Bachelor,Sales,South,Senior,Male
143581.0,18.0,40.0,4.8,,Engineering,East,Senior,Male
145504.0,16.0,34.0,3.3,Master,Engineering,East,Senior,Male
94123.0,8.0,31.0,2.9,Master,Marketing,East,Mid,Male
80216.0,2.0,21.0,4.0,PhD,Sales,East,Junior,Female
82467.0,4.0,24.0,4.7,Bachelor,Engineering,West,Junior,Male
121133.0,18.0,34.0,1.9,Bachelor,Marketing,West,Senior,Female
120675.0,14.0,38.0,,Bachelor,Engineering,South,Senior,Female
87110.0,9.0,29.0,2.7,Bachelor,Marketing,East,Mid,Female
70294.0,2.0,21.0,4.4,Bachelor,Sales,North,Junior,Male
73728.0,3.0,25.0,1.5,Bachelor,HR,West,Mid,Male
56200.0,0.0,26.0,3.5,,HR,South,Junior,Male
76436.0,7.0,28.0,2.4,Bachelor,Sales,,Mid,Female
98130.0,9.0,33.0,4.5,PhD,Sales,West,Mid,Female
113331.0,16.0,36.0,2.4,Bachelor,Sales,North,Senior,Male
65021.0,3.0,,4.9,Bachelor,HR,North,Junior,
98554.0,12.0,27.0,1.1,PhD,Sales,East,Mid,Female
110826.0,8.0,34.0,2.0,Master,Engineering,West,Mid,Female
,6.0,30.0,2.8,Master,Engineering,North,Mid,Male
78712.0,6.0,31.0,2.0,Master,Sales,West,Mid,Female
128175.0,18.0,34.0,3.9,Master,Sales,South,Senior,Male
72741.0,0.0,26.0,4.3,PhD,HR,South,Junior,Male
88331.0,4.0,26.0,,Master,Engineering,South,Junior,Female
133594.0,15.0,,4.9,PhD,Sales,,Senior,Female
86023.0,5.0,23.0,2.8,Master,HR,East,Mid,Female
66287.0,0.0,21.0,4.9,Bachelor,HR,East,Junior,Male
109641.0,,26.0,1.5,PhD,Sales,North,Mid,Male
88760.0,5.0,31.0,4.4,Master,Sales,West,Mid,Female
72090.0,2.0,22.0,,PhD,Sales,East,Junior,Female
72950.0,,22.0,3.1,Bachelor,Finance,,Junior,Male
142954.0,18.0,,2.9,Bachelor,Engineering,East,Senior,Female
108735.0,7.0,34.0,4.4,PhD,Finance,South,Mid,Male
52671.0,0.0,24.0,3.8,,Marketing,,Junior,Female
84944.0,1.0,24.0,,PhD,Marketing,North,Junior,Female
116271.0,72.0,28.0,4.6,PhD,Engineering,South,Mid,Female
83395.0,0.0,23.0,4.5,PhD,Sales,East,Junior,Male
115074.0,14.0,35.0,1.1,Master,Sales,North,Senior,
116761.0,9.0,31.0,4.5,Master,Engineering,North,Mid,Female
